DIM\Power, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 
37, 0.33381, 0.406715, 0.460821, 0.503029, 0.53706, 0.565157, 0.588776, 0.608916, 0.626292, 0.641434, 0.654741, 0.666525, 0.677029, 0.686447, 0.694938, 0.70263, 0.709629, 0.716023, 0.721887, 0.727283, 0.732264, 0.736876, 0.741158, 0.745143, 0.748862, 0.752339, 0.755598, 0.758657, 0.761536, 0.764248, 0.766809, 0.76923, 0.771522, 0.773696, 0.77576, 0.777722, 0.779589, 0.781369, 0.783067, 0.784689, 0.78624, 0.787724, 0.789145, 0.790508, 0.791815, 0.793071, 0.794277, 0.795438, 0.796555, 0.797632, 0.798669, 0.799669, 0.800635, 0.801567, 0.802468, 0.80334, 0.804182, 0.804998, 0.805788, 0.806553, 0.807295, 0.808015, 0.808713, 0.80939, 0.810048, 0.810688, 0.811309, 0.811913, 0.812501, 0.813073, 0.813629, 0.814171, 0.814699, 0.815214, 0.815715, 0.816204, 0.816681, 0.817147, 0.817601, 0.818044, 0.818477, 0.8189, 0.819313, 0.819717, 0.820111, 0.820497, 0.820875, 0.821244, 0.821606, 0.821959, 0.822306, 0.822645, 0.822977, 0.823302, 0.823621, 0.823933, 0.824239, 0.824539, 0.824834, 0.825122, 0.825406, 0.825684, 0.825956, 0.826224, 0.826487, 0.826745, 0.826998, 0.827247, 0.827491, 0.827731, 0.827967, 0.828199, 0.828427, 0.828651, 0.828871, 0.829088, 0.829301, 0.82951, 0.829716, 0.829919, 0.830119, 0.830315, 0.830508, 0.830699, 0.830886, 0.83107, 0.831252, 0.831431, 0.831607, 0.831781, 0.831952, 0.83212, 0.832286, 0.83245, 0.832611, 0.83277, 0.832927, 0.833081, 0.833233, 0.833384, 0.833532, 0.833678, 0.833822, 0.833964, 0.834105, 0.834243, 0.834379, 0.834514, 0.834647, 0.834778, 0.834908, 0.835036, 0.835162, 0.835287, 0.83541, 0.835532, 0.835652, 0.83577, 0.835887, 0.836003, 0.836117, 0.83623, 0.836342, 0.836452, 0.836561, 0.836669, 0.836775, 0.83688, 0.836984, 0.837087, 0.837189, 0.837289, 0.837388, 0.837486, 0.837584, 0.83768, 0.837774, 0.837868, 0.837961, 0.838053, 0.838144, 0.838234, 0.838323, 0.838411, 0.838498, 0.838584, 0.838669, 0.838753, 0.838837, 0.838919, 0.839001, 0.839082, 0.839162, 0.839241, 0.83932, 0.839398, 0.839475, 0.839551, 0.839626, 0.839701, 
38, 0.33385, 0.406789, 0.460923, 0.503159, 0.537222, 0.565356, 0.589016, 0.6092, 0.626623, 0.641812, 0.655166, 0.666996, 0.677545, 0.687007, 0.695539, 0.703271, 0.710308, 0.716739, 0.722637, 0.728065, 0.733077, 0.737718, 0.742028, 0.74604, 0.749783, 0.753284, 0.756566, 0.759647, 0.762546, 0.765278, 0.767858, 0.770297, 0.772606, 0.774796, 0.776875, 0.778852, 0.780735, 0.782528, 0.78424, 0.785874, 0.787437, 0.788933, 0.790365, 0.791739, 0.793057, 0.794322, 0.795539, 0.796709, 0.797836, 0.798921, 0.799966, 0.800975, 0.801949, 0.802889, 0.803797, 0.804676, 0.805526, 0.806348, 0.807145, 0.807917, 0.808665, 0.80939, 0.810094, 0.810778, 0.811442, 0.812086, 0.812713, 0.813322, 0.813915, 0.814492, 0.815053, 0.8156, 0.816133, 0.816652, 0.817157, 0.817651, 0.818132, 0.818601, 0.819059, 0.819506, 0.819943, 0.82037, 0.820786, 0.821194, 0.821592, 0.821981, 0.822362, 0.822735, 0.823099, 0.823456, 0.823805, 0.824147, 0.824482, 0.824811, 0.825132, 0.825447, 0.825756, 0.826059, 0.826356, 0.826647, 0.826933, 0.827213, 0.827488, 0.827759, 0.828024, 0.828284, 0.828539, 0.82879, 0.829037, 0.829279, 0.829517, 0.829751, 0.829981, 0.830207, 0.830429, 0.830648, 0.830863, 0.831074, 0.831282, 0.831487, 0.831688, 0.831886, 0.832082, 0.832274, 0.832463, 0.832649, 0.832832, 0.833012, 0.83319, 0.833365, 0.833538, 0.833708, 0.833875, 0.83404, 0.834203, 0.834364, 0.834522, 0.834678, 0.834831, 0.834983, 0.835132, 0.83528, 0.835425, 0.835569, 0.83571, 0.83585, 0.835988, 0.836124, 0.836258, 0.83639, 0.836521, 0.83665, 0.836778, 0.836903, 0.837028, 0.83715, 0.837272, 0.837391, 0.837509, 0.837626, 0.837742, 0.837855, 0.837968, 0.838079, 0.838189, 0.838298, 0.838405, 0.838511, 0.838616, 0.83872, 0.838822, 0.838924, 0.839024, 0.839123, 0.839221, 0.839318, 0.839414, 0.839508, 0.839602, 0.839695, 0.839787, 0.839877, 0.839967, 0.840056, 0.840144, 0.84023, 0.840316, 0.840402, 0.840486, 0.840569, 0.840652, 0.840733, 0.840814, 0.840894, 0.840973, 0.841052, 0.841129, 0.841206, 0.841282, 0.841358, 
39, 0.333806, 0.406815, 0.46101, 0.5033, 0.537415, 0.565598, 0.589307, 0.609541, 0.627012, 0.642249, 0.655651, 0.667526, 0.678119, 0.687623, 0.696196, 0.703967, 0.71104, 0.717506, 0.723437, 0.728898, 0.73394, 0.738609, 0.742946, 0.746983, 0.750751, 0.754276, 0.757579, 0.760682, 0.763601, 0.766352, 0.76895, 0.771406, 0.773732, 0.775938, 0.778033, 0.780025, 0.781921, 0.783729, 0.785453, 0.7871, 0.788675, 0.790182, 0.791626, 0.79301, 0.794338, 0.795614, 0.79684, 0.79802, 0.799155, 0.800249, 0.801303, 0.80232, 0.803302, 0.804249, 0.805165, 0.806051, 0.806908, 0.807737, 0.80854, 0.809319, 0.810073, 0.810805, 0.811515, 0.812204, 0.812873, 0.813523, 0.814155, 0.81477, 0.815368, 0.815949, 0.816515, 0.817067, 0.817604, 0.818127, 0.818637, 0.819135, 0.81962, 0.820093, 0.820556, 0.821007, 0.821447, 0.821877, 0.822298, 0.822709, 0.82311, 0.823503, 0.823887, 0.824263, 0.824631, 0.824991, 0.825343, 0.825688, 0.826026, 0.826357, 0.826682, 0.826999, 0.827311, 0.827617, 0.827916, 0.82821, 0.828498, 0.828781, 0.829059, 0.829331, 0.829599, 0.829861, 0.830119, 0.830372, 0.830621, 0.830865, 0.831106, 0.831342, 0.831574, 0.831802, 0.832026, 0.832246, 0.832463, 0.832677, 0.832886, 0.833093, 0.833296, 0.833496, 0.833693, 0.833886, 0.834077, 0.834265, 0.83445, 0.834632, 0.834811, 0.834988, 0.835162, 0.835334, 0.835503, 0.835669, 0.835834, 0.835995, 0.836155, 0.836312, 0.836467, 0.83662, 0.836771, 0.83692, 0.837067, 0.837211, 0.837354, 0.837495, 0.837634, 0.837771, 0.837907, 0.838041, 0.838172, 0.838303, 0.838431, 0.838558, 0.838684, 0.838807, 0.83893, 0.839051, 0.83917, 0.839288, 0.839404, 0.839519, 0.839633, 0.839745, 0.839856, 0.839965, 0.840074, 0.840181, 0.840287, 0.840391, 0.840495, 0.840597, 0.840698, 0.840798, 0.840897, 0.840995, 0.841091, 0.841187, 0.841282, 0.841375, 0.841468, 0.841559, 0.84165, 0.841739, 0.841828, 0.841916, 0.842002, 0.842088, 0.842173, 0.842257, 0.842341, 0.842423, 0.842505, 0.842585, 0.842665, 0.842745, 0.842823, 0.8429, 0.842977, 0.843053, 
40, 0.333842, 0.406887, 0.461121, 0.503452, 0.537609, 0.565837, 0.589592, 0.609873, 0.627392, 0.642676, 0.656124, 0.668045, 0.678682, 0.688228, 0.696841, 0.70465, 0.71176, 0.71826, 0.724224, 0.729715, 0.734787, 0.739485, 0.743848, 0.747911, 0.751703, 0.75525, 0.758575, 0.761698, 0.764637, 0.767407, 0.770023, 0.772496, 0.774839, 0.777061, 0.779171, 0.781177, 0.783087, 0.784907, 0.786644, 0.788304, 0.78989, 0.791409, 0.792863, 0.794258, 0.795597, 0.796882, 0.798118, 0.799307, 0.800451, 0.801553, 0.802616, 0.803641, 0.80463, 0.805585, 0.806508, 0.807401, 0.808265, 0.809101, 0.80991, 0.810695, 0.811455, 0.812193, 0.812908, 0.813603, 0.814278, 0.814933, 0.81557, 0.81619, 0.816793, 0.817379, 0.81795, 0.818506, 0.819047, 0.819575, 0.820089, 0.820591, 0.82108, 0.821557, 0.822023, 0.822478, 0.822922, 0.823356, 0.82378, 0.824194, 0.824599, 0.824995, 0.825383, 0.825762, 0.826132, 0.826495, 0.826851, 0.827199, 0.827539, 0.827873, 0.8282, 0.828521, 0.828835, 0.829143, 0.829445, 0.829742, 0.830032, 0.830318, 0.830598, 0.830872, 0.831142, 0.831407, 0.831667, 0.831922, 0.832173, 0.83242, 0.832662, 0.8329, 0.833134, 0.833364, 0.83359, 0.833812, 0.834031, 0.834246, 0.834458, 0.834666, 0.834871, 0.835073, 0.835271, 0.835466, 0.835659, 0.835848, 0.836035, 0.836218, 0.836399, 0.836577, 0.836753, 0.836926, 0.837096, 0.837264, 0.83743, 0.837593, 0.837754, 0.837913, 0.838069, 0.838224, 0.838376, 0.838526, 0.838674, 0.83882, 0.838964, 0.839106, 0.839246, 0.839385, 0.839521, 0.839656, 0.839789, 0.83992, 0.84005, 0.840178, 0.840305, 0.84043, 0.840553, 0.840675, 0.840795, 0.840914, 0.841031, 0.841147, 0.841262, 0.841375, 0.841487, 0.841598, 0.841707, 0.841815, 0.841922, 0.842027, 0.842132, 0.842235, 0.842337, 0.842437, 0.842537, 0.842636, 0.842733, 0.84283, 0.842925, 0.843019, 0.843113, 0.843205, 0.843296, 0.843387, 0.843476, 0.843565, 0.843652, 0.843739, 0.843825, 0.843909, 0.843993, 0.844077, 0.844159, 0.84424, 0.844321, 0.844401, 0.84448, 0.844558, 0.844636, 0.844712, 
41, 0.333902, 0.407017, 0.461309, 0.50369, 0.537895, 0.56617, 0.589971, 0.610298, 0.627862, 0.643191, 0.656681, 0.668643, 0.679319, 0.688902, 0.697551, 0.705394, 0.712536, 0.719066, 0.72506, 0.730578, 0.735676, 0.740398, 0.744784, 0.748869, 0.752683, 0.75625, 0.759594, 0.762736, 0.765692, 0.768479, 0.77111, 0.773599, 0.775956, 0.778192, 0.780315, 0.782334, 0.784256, 0.786089, 0.787837, 0.789507, 0.791104, 0.792633, 0.794097, 0.795502, 0.796849, 0.798144, 0.799388, 0.800585, 0.801737, 0.802847, 0.803916, 0.804948, 0.805945, 0.806907, 0.807837, 0.808736, 0.809605, 0.810447, 0.811263, 0.812053, 0.812819, 0.813562, 0.814282, 0.814982, 0.815662, 0.816322, 0.816964, 0.817588, 0.818195, 0.818786, 0.819361, 0.819921, 0.820466, 0.820998, 0.821516, 0.822022, 0.822514, 0.822995, 0.823465, 0.823923, 0.82437, 0.824808, 0.825235, 0.825652, 0.82606, 0.826459, 0.826849, 0.827231, 0.827605, 0.827971, 0.828329, 0.828679, 0.829023, 0.829359, 0.829689, 0.830012, 0.830328, 0.830639, 0.830943, 0.831242, 0.831535, 0.831822, 0.832104, 0.832381, 0.832653, 0.83292, 0.833182, 0.833439, 0.833692, 0.833941, 0.834185, 0.834425, 0.83466, 0.834892, 0.83512, 0.835344, 0.835565, 0.835781, 0.835995, 0.836205, 0.836411, 0.836614, 0.836814, 0.837011, 0.837205, 0.837396, 0.837584, 0.837769, 0.837952, 0.838131, 0.838308, 0.838482, 0.838654, 0.838824, 0.838991, 0.839155, 0.839317, 0.839477, 0.839635, 0.83979, 0.839944, 0.840095, 0.840244, 0.840391, 0.840537, 0.84068, 0.840821, 0.840961, 0.841098, 0.841234, 0.841368, 0.841501, 0.841632, 0.841761, 0.841888, 0.842014, 0.842138, 0.842261, 0.842382, 0.842502, 0.842621, 0.842737, 0.842853, 0.842967, 0.84308, 0.843191, 0.843302, 0.84341, 0.843518, 0.843624, 0.84373, 0.843834, 0.843936, 0.844038, 0.844139, 0.844238, 0.844336, 0.844433, 0.84453, 0.844625, 0.844719, 0.844812, 0.844904, 0.844995, 0.845085, 0.845174, 0.845263, 0.84535, 0.845436, 0.845522, 0.845607, 0.84569, 0.845773, 0.845855, 0.845937, 0.846017, 0.846097, 0.846176, 0.846254, 0.846331, 
42, 0.333909, 0.407073, 0.461412, 0.503842, 0.538098, 0.566425, 0.59028, 0.61066, 0.628278, 0.643658, 0.657198, 0.669208, 0.679929, 0.689556, 0.698246, 0.706127, 0.713306, 0.719871, 0.725897, 0.731446, 0.736573, 0.741323, 0.745735, 0.749845, 0.753682, 0.757271, 0.760637, 0.763798, 0.766774, 0.769579, 0.772228, 0.774733, 0.777106, 0.779357, 0.781495, 0.783527, 0.785463, 0.787308, 0.789069, 0.790751, 0.792359, 0.793899, 0.795374, 0.796788, 0.798145, 0.799449, 0.800702, 0.801908, 0.803068, 0.804186, 0.805264, 0.806304, 0.807307, 0.808277, 0.809213, 0.810119, 0.810995, 0.811844, 0.812665, 0.813461, 0.814233, 0.814981, 0.815708, 0.816413, 0.817098, 0.817763, 0.81841, 0.819039, 0.81965, 0.820246, 0.820825, 0.821389, 0.821939, 0.822475, 0.822997, 0.823506, 0.824003, 0.824488, 0.824961, 0.825422, 0.825873, 0.826314, 0.826744, 0.827165, 0.827576, 0.827979, 0.828372, 0.828757, 0.829133, 0.829502, 0.829863, 0.830216, 0.830562, 0.830901, 0.831234, 0.831559, 0.831878, 0.832191, 0.832498, 0.832799, 0.833094, 0.833384, 0.833668, 0.833947, 0.834221, 0.83449, 0.834755, 0.835014, 0.835269, 0.835519, 0.835765, 0.836007, 0.836245, 0.836478, 0.836708, 0.836934, 0.837156, 0.837375, 0.83759, 0.837801, 0.83801, 0.838214, 0.838416, 0.838615, 0.83881, 0.839002, 0.839192, 0.839379, 0.839562, 0.839743, 0.839922, 0.840098, 0.840271, 0.840442, 0.84061, 0.840776, 0.840939, 0.8411, 0.841259, 0.841416, 0.841571, 0.841723, 0.841874, 0.842022, 0.842168, 0.842313, 0.842455, 0.842596, 0.842735, 0.842872, 0.843007, 0.843141, 0.843272, 0.843403, 0.843531, 0.843658, 0.843783, 0.843907, 0.844029, 0.84415, 0.844269, 0.844387, 0.844504, 0.844619, 0.844733, 0.844845, 0.844956, 0.845066, 0.845174, 0.845282, 0.845388, 0.845492, 0.845596, 0.845699, 0.8458, 0.8459, 0.845999, 0.846097, 0.846194, 0.84629, 0.846385, 0.846479, 0.846572, 0.846663, 0.846754, 0.846844, 0.846933, 0.847021, 0.847108, 0.847195, 0.84728, 0.847365, 0.847448, 0.847531, 0.847613, 0.847694, 0.847774, 0.847854, 0.847933, 0.848011, 
43, 0.333841, 0.407048, 0.461432, 0.503907, 0.538207, 0.56658, 0.590481, 0.610908, 0.628572, 0.643998, 0.657583, 0.669636, 0.680399, 0.690066, 0.698794, 0.706712, 0.713925, 0.720523, 0.726579, 0.732158, 0.737312, 0.742088, 0.746526, 0.750659, 0.754518, 0.758129, 0.761514, 0.764695, 0.767689, 0.770511, 0.773177, 0.775698, 0.778086, 0.780351, 0.782503, 0.784549, 0.786497, 0.788354, 0.790127, 0.79182, 0.793439, 0.794989, 0.796474, 0.797898, 0.799265, 0.800577, 0.801839, 0.803053, 0.804222, 0.805348, 0.806433, 0.80748, 0.808491, 0.809467, 0.81041, 0.811323, 0.812205, 0.81306, 0.813887, 0.814689, 0.815466, 0.81622, 0.816952, 0.817662, 0.818352, 0.819022, 0.819674, 0.820307, 0.820923, 0.821523, 0.822107, 0.822675, 0.823229, 0.823769, 0.824295, 0.824808, 0.825308, 0.825797, 0.826273, 0.826738, 0.827193, 0.827637, 0.82807, 0.828494, 0.828909, 0.829314, 0.82971, 0.830098, 0.830477, 0.830849, 0.831212, 0.831569, 0.831917, 0.832259, 0.832594, 0.832922, 0.833243, 0.833559, 0.833868, 0.834171, 0.834469, 0.834761, 0.835047, 0.835329, 0.835605, 0.835876, 0.836142, 0.836403, 0.83666, 0.836912, 0.83716, 0.837404, 0.837644, 0.837879, 0.838111, 0.838338, 0.838562, 0.838783, 0.838999, 0.839212, 0.839422, 0.839629, 0.839832, 0.840032, 0.840229, 0.840423, 0.840614, 0.840802, 0.840987, 0.84117, 0.841349, 0.841527, 0.841701, 0.841873, 0.842043, 0.84221, 0.842375, 0.842537, 0.842697, 0.842855, 0.843011, 0.843165, 0.843317, 0.843466, 0.843614, 0.843759, 0.843903, 0.844045, 0.844184, 0.844323, 0.844459, 0.844593, 0.844726, 0.844857, 0.844987, 0.845115, 0.845241, 0.845366, 0.845489, 0.845611, 0.845731, 0.84585, 0.845967, 0.846083, 0.846198, 0.846311, 0.846423, 0.846534, 0.846643, 0.846751, 0.846858, 0.846964, 0.847068, 0.847172, 0.847274, 0.847375, 0.847475, 0.847574, 0.847671, 0.847768, 0.847864, 0.847958, 0.848052, 0.848144, 0.848236, 0.848327, 0.848416, 0.848505, 0.848593, 0.84868, 0.848766, 0.848851, 0.848935, 0.849019, 0.849101, 0.849183, 0.849264, 0.849344, 0.849424, 0.849502, 
44, 0.333783, 0.407042, 0.461469, 0.503984, 0.538322, 0.566732, 0.59067, 0.611134, 0.628834, 0.644296, 0.657916, 0.670002, 0.680798, 0.690495, 0.699253, 0.707199, 0.714439, 0.721062, 0.727144, 0.732746, 0.737923, 0.74272, 0.747178, 0.751331, 0.755208, 0.758837, 0.762239, 0.765436, 0.768446, 0.771283, 0.773963, 0.776498, 0.778899, 0.781177, 0.78334, 0.785398, 0.787358, 0.789226, 0.791009, 0.792712, 0.794341, 0.7959, 0.797394, 0.798826, 0.800201, 0.801522, 0.802792, 0.804013, 0.805189, 0.806322, 0.807414, 0.808468, 0.809485, 0.810467, 0.811417, 0.812335, 0.813223, 0.814083, 0.814916, 0.815723, 0.816505, 0.817264, 0.818001, 0.818716, 0.81941, 0.820085, 0.820741, 0.821378, 0.821999, 0.822602, 0.82319, 0.823762, 0.82432, 0.824863, 0.825393, 0.825909, 0.826413, 0.826905, 0.827385, 0.827853, 0.828311, 0.828757, 0.829194, 0.829621, 0.830038, 0.830446, 0.830845, 0.831236, 0.831618, 0.831992, 0.832358, 0.832716, 0.833067, 0.833411, 0.833749, 0.834079, 0.834403, 0.83472, 0.835032, 0.835337, 0.835637, 0.835931, 0.836219, 0.836502, 0.83678, 0.837053, 0.837321, 0.837585, 0.837843, 0.838097, 0.838347, 0.838593, 0.838834, 0.839071, 0.839304, 0.839533, 0.839759, 0.839981, 0.840199, 0.840414, 0.840625, 0.840833, 0.841038, 0.841239, 0.841437, 0.841633, 0.841825, 0.842014, 0.842201, 0.842385, 0.842566, 0.842744, 0.84292, 0.843093, 0.843264, 0.843433, 0.843599, 0.843762, 0.843924, 0.844083, 0.84424, 0.844394, 0.844547, 0.844698, 0.844846, 0.844993, 0.845138, 0.84528, 0.845421, 0.84556, 0.845698, 0.845833, 0.845967, 0.846099, 0.84623, 0.846358, 0.846486, 0.846611, 0.846735, 0.846858, 0.846979, 0.847099, 0.847217, 0.847334, 0.847449, 0.847563, 0.847676, 0.847788, 0.847898, 0.848007, 0.848114, 0.848221, 0.848326, 0.84843, 0.848533, 0.848635, 0.848735, 0.848835, 0.848933, 0.849031, 0.849127, 0.849222, 0.849317, 0.84941, 0.849502, 0.849593, 0.849684, 0.849773, 0.849862, 0.849949, 0.850036, 0.850122, 0.850206, 0.850291, 0.850374, 0.850456, 0.850538, 0.850618, 0.850698, 0.850778, 
45, 0.333761, 0.407035, 0.461486, 0.504031, 0.538403, 0.566848, 0.590824, 0.611326, 0.629065, 0.644565, 0.658223, 0.670347, 0.681178, 0.69091, 0.699701, 0.707678, 0.714949, 0.721601, 0.727709, 0.733337, 0.738539, 0.74336, 0.74784, 0.752014, 0.755912, 0.75956, 0.762981, 0.766195, 0.769221, 0.772074, 0.774769, 0.777319, 0.779734, 0.782025, 0.784202, 0.786272, 0.788243, 0.790123, 0.791916, 0.79363, 0.795269, 0.796838, 0.798341, 0.799783, 0.801166, 0.802496, 0.803773, 0.805003, 0.806186, 0.807326, 0.808426, 0.809486, 0.81051, 0.811499, 0.812455, 0.813379, 0.814273, 0.815138, 0.815977, 0.816789, 0.817577, 0.818341, 0.819082, 0.819802, 0.820501, 0.82118, 0.821841, 0.822483, 0.823107, 0.823715, 0.824307, 0.824883, 0.825444, 0.825991, 0.826525, 0.827045, 0.827552, 0.828047, 0.82853, 0.829002, 0.829462, 0.829912, 0.830352, 0.830782, 0.831202, 0.831613, 0.832015, 0.832408, 0.832793, 0.833169, 0.833538, 0.833899, 0.834253, 0.834599, 0.834939, 0.835271, 0.835598, 0.835917, 0.836231, 0.836539, 0.83684, 0.837136, 0.837427, 0.837712, 0.837992, 0.838267, 0.838537, 0.838802, 0.839063, 0.839319, 0.83957, 0.839817, 0.84006, 0.840299, 0.840534, 0.840765, 0.840992, 0.841215, 0.841435, 0.841652, 0.841864, 0.842074, 0.84228, 0.842483, 0.842683, 0.842879, 0.843073, 0.843264, 0.843452, 0.843637, 0.843819, 0.843999, 0.844176, 0.844351, 0.844523, 0.844692, 0.84486, 0.845025, 0.845187, 0.845347, 0.845505, 0.845661, 0.845815, 0.845967, 0.846117, 0.846264, 0.84641, 0.846554, 0.846696, 0.846836, 0.846974, 0.847111, 0.847246, 0.847379, 0.84751, 0.84764, 0.847768, 0.847895, 0.84802, 0.848143, 0.848265, 0.848386, 0.848505, 0.848623, 0.848739, 0.848854, 0.848967, 0.84908, 0.849191, 0.8493, 0.849409, 0.849516, 0.849622, 0.849727, 0.849831, 0.849933, 0.850034, 0.850135, 0.850234, 0.850332, 0.850429, 0.850525, 0.85062, 0.850714, 0.850807, 0.850899, 0.85099, 0.85108, 0.851169, 0.851257, 0.851345, 0.851431, 0.851517, 0.851601, 0.851685, 0.851768, 0.85185, 0.851932, 0.852012, 0.852092, 
46, 0.333726, 0.407039, 0.461528, 0.504111, 0.538523, 0.56701, 0.591029, 0.611573, 0.629354, 0.644895, 0.658593, 0.670755, 0.681623, 0.69139, 0.700214, 0.708223, 0.715524, 0.722205, 0.728341, 0.733995, 0.739221, 0.744065, 0.748568, 0.752763, 0.756681, 0.760348, 0.763787, 0.767019, 0.770062, 0.772931, 0.775641, 0.778205, 0.780634, 0.782939, 0.785128, 0.78721, 0.789193, 0.791084, 0.792888, 0.794612, 0.796261, 0.79784, 0.799352, 0.800803, 0.802195, 0.803533, 0.804818, 0.806055, 0.807246, 0.808394, 0.8095, 0.810567, 0.811598, 0.812593, 0.813555, 0.814485, 0.815385, 0.816256, 0.8171, 0.817917, 0.81871, 0.819479, 0.820225, 0.82095, 0.821653, 0.822337, 0.823002, 0.823648, 0.824277, 0.824888, 0.825484, 0.826064, 0.826629, 0.82718, 0.827717, 0.82824, 0.828751, 0.829249, 0.829735, 0.83021, 0.830674, 0.831127, 0.83157, 0.832002, 0.832425, 0.832839, 0.833243, 0.833639, 0.834027, 0.834406, 0.834777, 0.83514, 0.835496, 0.835845, 0.836187, 0.836522, 0.83685, 0.837172, 0.837488, 0.837798, 0.838101, 0.8384, 0.838692, 0.838979, 0.839261, 0.839538, 0.83981, 0.840077, 0.840339, 0.840597, 0.84085, 0.841099, 0.841343, 0.841584, 0.84182, 0.842053, 0.842281, 0.842506, 0.842728, 0.842945, 0.84316, 0.843371, 0.843578, 0.843782, 0.843984, 0.844182, 0.844377, 0.844569, 0.844758, 0.844945, 0.845128, 0.845309, 0.845488, 0.845663, 0.845836, 0.846007, 0.846176, 0.846342, 0.846505, 0.846667, 0.846826, 0.846983, 0.847138, 0.84729, 0.847441, 0.84759, 0.847737, 0.847881, 0.848024, 0.848165, 0.848305, 0.848442, 0.848578, 0.848712, 0.848844, 0.848975, 0.849104, 0.849231, 0.849357, 0.849482, 0.849605, 0.849726, 0.849846, 0.849965, 0.850082, 0.850197, 0.850312, 0.850425, 0.850537, 0.850647, 0.850756, 0.850864, 0.850971, 0.851077, 0.851181, 0.851284, 0.851386, 0.851487, 0.851587, 0.851686, 0.851784, 0.85188, 0.851976, 0.85207, 0.852164, 0.852257, 0.852348, 0.852439, 0.852529, 0.852618, 0.852706, 0.852793, 0.852879, 0.852964, 0.853048, 0.853132, 0.853215, 0.853297, 0.853378, 0.853458, 
47, 0.333717, 0.407073, 0.4616, 0.504219, 0.538665, 0.567187, 0.59124, 0.61182, 0.629638, 0.645215, 0.65895, 0.671148, 0.682051, 0.691853, 0.700711, 0.708752, 0.716084, 0.722794, 0.728958, 0.734639, 0.739891, 0.744759, 0.749285, 0.753502, 0.757442, 0.761129, 0.764587, 0.767837, 0.770897, 0.773783, 0.776509, 0.779088, 0.781532, 0.783851, 0.786053, 0.788148, 0.790144, 0.792046, 0.793862, 0.795597, 0.797256, 0.798845, 0.800367, 0.801827, 0.803228, 0.804574, 0.805868, 0.807113, 0.808312, 0.809467, 0.810581, 0.811655, 0.812692, 0.813694, 0.814662, 0.815599, 0.816505, 0.817382, 0.818231, 0.819054, 0.819853, 0.820627, 0.821378, 0.822107, 0.822816, 0.823504, 0.824173, 0.824824, 0.825457, 0.826073, 0.826673, 0.827257, 0.827826, 0.82838, 0.828921, 0.829448, 0.829962, 0.830464, 0.830954, 0.831432, 0.831899, 0.832355, 0.832801, 0.833237, 0.833662, 0.834079, 0.834486, 0.834885, 0.835275, 0.835657, 0.836031, 0.836397, 0.836755, 0.837106, 0.837451, 0.837788, 0.838119, 0.838443, 0.838761, 0.839073, 0.839379, 0.839679, 0.839973, 0.840263, 0.840547, 0.840825, 0.841099, 0.841368, 0.841632, 0.841892, 0.842147, 0.842397, 0.842644, 0.842886, 0.843124, 0.843358, 0.843588, 0.843815, 0.844038, 0.844257, 0.844473, 0.844685, 0.844894, 0.8451, 0.845303, 0.845502, 0.845699, 0.845892, 0.846083, 0.84627, 0.846455, 0.846638, 0.846817, 0.846994, 0.847169, 0.847341, 0.84751, 0.847678, 0.847842, 0.848005, 0.848165, 0.848323, 0.848479, 0.848633, 0.848785, 0.848935, 0.849083, 0.849228, 0.849372, 0.849514, 0.849655, 0.849793, 0.84993, 0.850065, 0.850198, 0.85033, 0.85046, 0.850588, 0.850715, 0.85084, 0.850964, 0.851086, 0.851207, 0.851327, 0.851444, 0.851561, 0.851676, 0.85179, 0.851903, 0.852014, 0.852124, 0.852233, 0.85234, 0.852447, 0.852552, 0.852656, 0.852759, 0.85286, 0.852961, 0.85306, 0.853159, 0.853256, 0.853352, 0.853448, 0.853542, 0.853635, 0.853728, 0.853819, 0.853909, 0.853999, 0.854087, 0.854175, 0.854262, 0.854348, 0.854433, 0.854517, 0.8546, 0.854683, 0.854765, 0.854845, 
