DIM\Power, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 
87, 0.333204, 0.407306, 0.462505, 0.505787, 0.540904, 0.570113, 0.594868, 0.616163, 0.634703, 0.651006, 0.665463, 0.678376, 0.689983, 0.700473, 0.710001, 0.718693, 0.726655, 0.733974, 0.740725, 0.746971, 0.752766, 0.758157, 0.763184, 0.767883, 0.772285, 0.776416, 0.780301, 0.783961, 0.787414, 0.790678, 0.793767, 0.796695, 0.799475, 0.802116, 0.80463, 0.807025, 0.809309, 0.811489, 0.813573, 0.815567, 0.817477, 0.819307, 0.821062, 0.822748, 0.824367, 0.825924, 0.827423, 0.828866, 0.830256, 0.831597, 0.83289, 0.834139, 0.835346, 0.836512, 0.83764, 0.838732, 0.839789, 0.840813, 0.841805, 0.842767, 0.8437, 0.844605, 0.845485, 0.846339, 0.847169, 0.847976, 0.84876, 0.849523, 0.850266, 0.85099, 0.851694, 0.85238, 0.853049, 0.853701, 0.854337, 0.854957, 0.855562, 0.856153, 0.85673, 0.857293, 0.857843, 0.858381, 0.858907, 0.85942, 0.859923, 0.860414, 0.860895, 0.861366, 0.861827, 0.862277, 0.862719, 0.863152, 0.863576, 0.863991, 0.864398, 0.864797, 0.865188, 0.865572, 0.865948, 0.866317, 0.866679, 0.867035, 0.867384, 0.867726, 0.868063, 0.868393, 0.868717, 0.869036, 0.869349, 0.869657, 0.869959, 0.870256, 0.870549, 0.870836, 0.871119, 0.871397, 0.87167, 0.871939, 0.872203, 0.872464, 0.87272, 0.872972, 0.873221, 0.873465, 0.873706, 0.873943, 0.874176, 0.874406, 0.874633, 0.874856, 0.875076, 0.875293, 0.875506, 0.875717, 0.875924, 0.876129, 0.876331, 0.876529, 0.876726, 0.876919, 0.87711, 0.877298, 0.877484, 0.877667, 0.877848, 0.878026, 0.878202, 0.878376, 0.878547, 0.878716, 0.878883, 0.879048, 0.879211, 0.879372, 0.879531, 0.879688, 0.879842, 0.879995, 0.880147, 0.880296, 0.880443, 0.880589, 0.880733, 0.880876, 0.881016, 0.881155, 0.881293, 0.881428, 0.881563, 0.881695, 0.881827, 0.881956, 0.882085, 0.882211, 0.882337, 0.882461, 0.882584, 0.882705, 0.882825, 0.882944, 0.883061, 0.883177, 0.883292, 0.883406, 0.883519, 0.88363, 0.88374, 0.883849, 0.883957, 0.884064, 0.88417, 0.884275, 0.884378, 0.884481, 0.884582, 0.884683, 0.884782, 0.884881, 0.884979, 0.885075, 
88, 0.333196, 0.407309, 0.462515, 0.505803, 0.540926, 0.570141, 0.594904, 0.616207, 0.634756, 0.651069, 0.665536, 0.67846, 0.690077, 0.700578, 0.710117, 0.71882, 0.726792, 0.734122, 0.740883, 0.747139, 0.752943, 0.758344, 0.76338, 0.768088, 0.772498, 0.776637, 0.78053, 0.784197, 0.787657, 0.790928, 0.794024, 0.796958, 0.799744, 0.802392, 0.804911, 0.807311, 0.8096, 0.811786, 0.813875, 0.815874, 0.817788, 0.819623, 0.821382, 0.823072, 0.824695, 0.826256, 0.827759, 0.829205, 0.830599, 0.831943, 0.83324, 0.834492, 0.835702, 0.836871, 0.838002, 0.839097, 0.840156, 0.841183, 0.842177, 0.843142, 0.844078, 0.844986, 0.845867, 0.846724, 0.847556, 0.848365, 0.849151, 0.849917, 0.850661, 0.851387, 0.852093, 0.852781, 0.853452, 0.854105, 0.854743, 0.855365, 0.855972, 0.856564, 0.857142, 0.857707, 0.858259, 0.858798, 0.859325, 0.85984, 0.860344, 0.860837, 0.861319, 0.861791, 0.862253, 0.862705, 0.863148, 0.863582, 0.864007, 0.864423, 0.864832, 0.865232, 0.865624, 0.866009, 0.866386, 0.866756, 0.867119, 0.867476, 0.867826, 0.868169, 0.868506, 0.868838, 0.869163, 0.869483, 0.869797, 0.870105, 0.870408, 0.870706, 0.871, 0.871288, 0.871571, 0.87185, 0.872124, 0.872394, 0.872659, 0.87292, 0.873177, 0.87343, 0.873679, 0.873924, 0.874166, 0.874403, 0.874637, 0.874868, 0.875095, 0.875319, 0.87554, 0.875757, 0.875971, 0.876182, 0.87639, 0.876596, 0.876798, 0.876997, 0.877194, 0.877388, 0.877579, 0.877768, 0.877954, 0.878138, 0.878319, 0.878498, 0.878674, 0.878849, 0.879021, 0.87919, 0.879358, 0.879523, 0.879687, 0.879848, 0.880007, 0.880164, 0.88032, 0.880473, 0.880625, 0.880775, 0.880923, 0.881069, 0.881213, 0.881356, 0.881497, 0.881636, 0.881774, 0.88191, 0.882045, 0.882178, 0.88231, 0.88244, 0.882568, 0.882696, 0.882821, 0.882946, 0.883069, 0.883191, 0.883311, 0.88343, 0.883548, 0.883664, 0.88378, 0.883894, 0.884007, 0.884118, 0.884229, 0.884338, 0.884447, 0.884554, 0.88466, 0.884765, 0.884869, 0.884972, 0.885073, 0.885174, 0.885274, 0.885373, 0.885471, 0.885568, 
89, 0.333173, 0.407304, 0.462522, 0.505818, 0.540949, 0.57017, 0.594938, 0.616246, 0.634801, 0.65112, 0.665593, 0.678523, 0.690148, 0.700656, 0.710201, 0.718912, 0.726891, 0.734228, 0.740996, 0.747259, 0.75307, 0.758477, 0.76352, 0.768235, 0.772651, 0.776797, 0.780695, 0.784368, 0.787834, 0.791111, 0.794212, 0.797152, 0.799943, 0.802595, 0.805119, 0.807524, 0.809818, 0.812008, 0.814102, 0.816105, 0.818023, 0.819861, 0.821624, 0.823318, 0.824945, 0.826509, 0.828014, 0.829464, 0.830861, 0.832209, 0.833509, 0.834764, 0.835976, 0.837148, 0.838282, 0.839379, 0.840441, 0.84147, 0.842467, 0.843433, 0.844371, 0.845281, 0.846165, 0.847024, 0.847858, 0.848669, 0.849457, 0.850225, 0.850971, 0.851698, 0.852406, 0.853096, 0.853768, 0.854424, 0.855063, 0.855686, 0.856295, 0.856888, 0.857468, 0.858034, 0.858588, 0.859128, 0.859656, 0.860173, 0.860678, 0.861172, 0.861656, 0.862129, 0.862592, 0.863045, 0.863489, 0.863924, 0.86435, 0.864768, 0.865177, 0.865578, 0.865971, 0.866357, 0.866735, 0.867106, 0.867471, 0.867828, 0.868179, 0.868523, 0.868861, 0.869193, 0.86952, 0.86984, 0.870155, 0.870464, 0.870768, 0.871067, 0.871361, 0.87165, 0.871934, 0.872213, 0.872488, 0.872759, 0.873025, 0.873286, 0.873544, 0.873798, 0.874047, 0.874293, 0.874535, 0.874774, 0.875008, 0.87524, 0.875467, 0.875692, 0.875913, 0.876131, 0.876346, 0.876557, 0.876766, 0.876972, 0.877174, 0.877374, 0.877572, 0.877766, 0.877958, 0.878147, 0.878334, 0.878518, 0.8787, 0.878879, 0.879056, 0.879231, 0.879403, 0.879573, 0.879741, 0.879907, 0.880071, 0.880233, 0.880392, 0.88055, 0.880706, 0.88086, 0.881012, 0.881162, 0.88131, 0.881457, 0.881602, 0.881745, 0.881886, 0.882026, 0.882164, 0.882301, 0.882436, 0.882569, 0.882701, 0.882832, 0.882961, 0.883088, 0.883214, 0.883339, 0.883462, 0.883584, 0.883705, 0.883825, 0.883943, 0.88406, 0.884175, 0.88429, 0.884403, 0.884515, 0.884626, 0.884735, 0.884844, 0.884951, 0.885058, 0.885163, 0.885267, 0.88537, 0.885472, 0.885574, 0.885674, 0.885773, 0.885871, 0.885968, 
90, 0.33317, 0.407321, 0.462556, 0.505866, 0.541009, 0.570243, 0.595023, 0.616345, 0.634912, 0.651243, 0.665729, 0.678672, 0.690308, 0.700827, 0.710384, 0.719105, 0.727095, 0.734442, 0.74122, 0.747492, 0.753313, 0.758729, 0.76378, 0.768502, 0.772927, 0.777079, 0.780985, 0.784665, 0.788138, 0.79142, 0.794528, 0.797474, 0.80027, 0.802928, 0.805457, 0.807867, 0.810166, 0.812361, 0.814459, 0.816466, 0.818388, 0.820231, 0.821998, 0.823695, 0.825326, 0.826894, 0.828403, 0.829856, 0.831257, 0.832607, 0.83391, 0.835168, 0.836383, 0.837558, 0.838695, 0.839794, 0.840859, 0.84189, 0.84289, 0.843859, 0.844799, 0.845711, 0.846597, 0.847458, 0.848294, 0.849107, 0.849898, 0.850667, 0.851415, 0.852144, 0.852854, 0.853546, 0.85422, 0.854877, 0.855517, 0.856142, 0.856752, 0.857348, 0.857929, 0.858497, 0.859051, 0.859593, 0.860123, 0.860641, 0.861147, 0.861643, 0.862127, 0.862602, 0.863066, 0.863521, 0.863966, 0.864402, 0.864829, 0.865248, 0.865658, 0.86606, 0.866454, 0.866841, 0.86722, 0.867592, 0.867958, 0.868316, 0.868668, 0.869013, 0.869352, 0.869685, 0.870012, 0.870333, 0.870649, 0.870959, 0.871264, 0.871564, 0.871858, 0.872148, 0.872433, 0.872713, 0.872989, 0.87326, 0.873527, 0.873789, 0.874047, 0.874302, 0.874552, 0.874799, 0.875041, 0.87528, 0.875516, 0.875747, 0.875976, 0.876201, 0.876423, 0.876641, 0.876856, 0.877069, 0.877278, 0.877484, 0.877688, 0.877888, 0.878086, 0.878281, 0.878473, 0.878663, 0.87885, 0.879035, 0.879217, 0.879397, 0.879574, 0.87975, 0.879922, 0.880093, 0.880262, 0.880428, 0.880592, 0.880754, 0.880914, 0.881073, 0.881229, 0.881383, 0.881536, 0.881686, 0.881835, 0.881982, 0.882127, 0.882271, 0.882412, 0.882553, 0.882691, 0.882828, 0.882963, 0.883097, 0.88323, 0.88336, 0.88349, 0.883618, 0.883744, 0.883869, 0.883993, 0.884115, 0.884236, 0.884356, 0.884475, 0.884592, 0.884708, 0.884822, 0.884936, 0.885048, 0.885159, 0.885269, 0.885378, 0.885486, 0.885593, 0.885698, 0.885803, 0.885906, 0.886009, 0.88611, 0.88621, 0.88631, 0.886408, 0.886506, 
91, 0.333178, 0.407327, 0.46256, 0.505871, 0.541016, 0.570253, 0.595037, 0.616362, 0.634934, 0.65127, 0.665761, 0.678709, 0.69035, 0.700875, 0.710438, 0.719164, 0.727159, 0.734511, 0.741294, 0.747571, 0.753397, 0.758817, 0.763873, 0.7686, 0.773028, 0.777185, 0.781095, 0.784778, 0.788255, 0.791541, 0.794652, 0.797601, 0.800401, 0.803062, 0.805595, 0.808008, 0.810309, 0.812507, 0.814608, 0.816618, 0.818543, 0.820388, 0.822158, 0.823857, 0.82549, 0.827061, 0.828572, 0.830028, 0.83143, 0.832783, 0.834088, 0.835348, 0.836565, 0.837742, 0.83888, 0.839982, 0.841048, 0.842081, 0.843083, 0.844053, 0.844995, 0.845909, 0.846797, 0.847659, 0.848497, 0.849311, 0.850103, 0.850874, 0.851624, 0.852354, 0.853065, 0.853758, 0.854433, 0.855091, 0.855733, 0.85636, 0.856971, 0.857567, 0.85815, 0.858719, 0.859274, 0.859817, 0.860348, 0.860867, 0.861375, 0.861871, 0.862357, 0.862832, 0.863297, 0.863753, 0.864199, 0.864636, 0.865064, 0.865483, 0.865894, 0.866298, 0.866693, 0.86708, 0.86746, 0.867833, 0.868199, 0.868558, 0.868911, 0.869257, 0.869597, 0.86993, 0.870258, 0.87058, 0.870896, 0.871207, 0.871513, 0.871813, 0.872108, 0.872399, 0.872684, 0.872965, 0.873241, 0.873513, 0.87378, 0.874043, 0.874302, 0.874557, 0.874808, 0.875055, 0.875298, 0.875538, 0.875774, 0.876006, 0.876235, 0.876461, 0.876683, 0.876902, 0.877118, 0.877331, 0.87754, 0.877747, 0.877951, 0.878152, 0.87835, 0.878546, 0.878738, 0.878929, 0.879116, 0.879301, 0.879484, 0.879664, 0.879842, 0.880018, 0.880191, 0.880362, 0.880531, 0.880698, 0.880862, 0.881025, 0.881185, 0.881344, 0.8815, 0.881655, 0.881808, 0.881959, 0.882108, 0.882255, 0.882401, 0.882545, 0.882687, 0.882827, 0.882966, 0.883103, 0.883239, 0.883373, 0.883506, 0.883637, 0.883767, 0.883895, 0.884022, 0.884147, 0.884271, 0.884394, 0.884515, 0.884635, 0.884754, 0.884871, 0.884988, 0.885103, 0.885216, 0.885329, 0.88544, 0.885551, 0.88566, 0.885768, 0.885875, 0.885981, 0.886085, 0.886189, 0.886292, 0.886393, 0.886494, 0.886594, 0.886692, 0.88679, 
92, 0.333169, 0.407328, 0.462572, 0.505892, 0.541046, 0.570291, 0.595084, 0.616418, 0.634998, 0.651343, 0.665843, 0.678799, 0.690449, 0.700982, 0.710553, 0.719287, 0.72729, 0.73465, 0.74144, 0.747724, 0.753557, 0.758984, 0.764047, 0.76878, 0.773214, 0.777377, 0.781293, 0.784983, 0.788465, 0.791756, 0.794872, 0.797827, 0.800631, 0.803297, 0.805835, 0.808252, 0.810558, 0.812761, 0.814865, 0.816879, 0.818808, 0.820657, 0.822431, 0.824134, 0.82577, 0.827344, 0.828859, 0.830317, 0.831723, 0.833079, 0.834387, 0.83565, 0.83687, 0.838049, 0.83919, 0.840294, 0.841363, 0.842399, 0.843402, 0.844376, 0.84532, 0.846236, 0.847126, 0.84799, 0.84883, 0.849646, 0.85044, 0.851212, 0.851964, 0.852696, 0.853409, 0.854104, 0.854781, 0.855441, 0.856084, 0.856712, 0.857325, 0.857923, 0.858507, 0.859077, 0.859634, 0.860179, 0.860711, 0.861231, 0.86174, 0.862237, 0.862724, 0.863201, 0.863667, 0.864124, 0.864571, 0.865009, 0.865439, 0.865859, 0.866271, 0.866675, 0.867072, 0.86746, 0.867841, 0.868215, 0.868582, 0.868942, 0.869296, 0.869643, 0.869983, 0.870318, 0.870646, 0.870969, 0.871286, 0.871598, 0.871904, 0.872206, 0.872502, 0.872793, 0.873079, 0.873361, 0.873638, 0.87391, 0.874178, 0.874442, 0.874702, 0.874957, 0.875209, 0.875456, 0.8757, 0.87594, 0.876177, 0.87641, 0.87664, 0.876866, 0.877089, 0.877308, 0.877525, 0.877738, 0.877948, 0.878155, 0.87836, 0.878561, 0.87876, 0.878956, 0.879149, 0.87934, 0.879528, 0.879714, 0.879897, 0.880078, 0.880256, 0.880432, 0.880606, 0.880777, 0.880947, 0.881114, 0.881279, 0.881442, 0.881603, 0.881762, 0.881919, 0.882074, 0.882227, 0.882379, 0.882528, 0.882676, 0.882822, 0.882966, 0.883109, 0.883249, 0.883389, 0.883526, 0.883662, 0.883797, 0.88393, 0.884061, 0.884191, 0.88432, 0.884447, 0.884573, 0.884697, 0.88482, 0.884942, 0.885062, 0.885181, 0.885299, 0.885416, 0.885531, 0.885645, 0.885758, 0.88587, 0.88598, 0.88609, 0.886198, 0.886305, 0.886411, 0.886516, 0.88662, 0.886723, 0.886825, 0.886926, 0.887026, 0.887125, 0.887223, 
93, 0.333172, 0.407341, 0.462593, 0.505923, 0.541088, 0.570344, 0.595147, 0.616492, 0.635083, 0.651439, 0.665949, 0.678916, 0.690577, 0.70112, 0.710701, 0.719445, 0.727458, 0.734827, 0.741626, 0.747919, 0.75376, 0.759195, 0.764266, 0.769006, 0.773448, 0.777618, 0.781541, 0.785237, 0.788725, 0.792023, 0.795145, 0.798105, 0.800915, 0.803587, 0.806129, 0.808551, 0.810862, 0.813069, 0.815178, 0.817197, 0.81913, 0.820983, 0.82276, 0.824467, 0.826107, 0.827685, 0.829203, 0.830665, 0.832074, 0.833432, 0.834743, 0.836009, 0.837232, 0.838415, 0.839558, 0.840665, 0.841737, 0.842775, 0.843781, 0.844756, 0.845703, 0.846621, 0.847513, 0.84838, 0.849221, 0.85004, 0.850836, 0.85161, 0.852364, 0.853098, 0.853813, 0.854509, 0.855188, 0.85585, 0.856495, 0.857124, 0.857739, 0.858338, 0.858924, 0.859495, 0.860054, 0.8606, 0.861133, 0.861655, 0.862165, 0.862664, 0.863152, 0.86363, 0.864098, 0.864556, 0.865004, 0.865444, 0.865874, 0.866296, 0.866709, 0.867114, 0.867511, 0.867901, 0.868283, 0.868658, 0.869026, 0.869387, 0.869741, 0.870089, 0.870431, 0.870766, 0.871096, 0.87142, 0.871738, 0.87205, 0.872357, 0.872659, 0.872956, 0.873248, 0.873535, 0.873817, 0.874095, 0.874368, 0.874637, 0.874902, 0.875162, 0.875418, 0.875671, 0.875919, 0.876164, 0.876404, 0.876642, 0.876875, 0.877106, 0.877332, 0.877556, 0.877776, 0.877993, 0.878207, 0.878418, 0.878626, 0.878831, 0.879033, 0.879232, 0.879429, 0.879622, 0.879814, 0.880002, 0.880189, 0.880372, 0.880553, 0.880732, 0.880909, 0.881083, 0.881255, 0.881425, 0.881593, 0.881758, 0.881921, 0.882083, 0.882242, 0.8824, 0.882555, 0.882709, 0.882861, 0.883011, 0.883159, 0.883305, 0.88345, 0.883593, 0.883734, 0.883874, 0.884012, 0.884148, 0.884283, 0.884416, 0.884548, 0.884679, 0.884808, 0.884935, 0.885061, 0.885186, 0.885309, 0.885431, 0.885552, 0.885671, 0.88579, 0.885906, 0.886022, 0.886136, 0.88625, 0.886362, 0.886473, 0.886582, 0.886691, 0.886799, 0.886905, 0.88701, 0.887115, 0.887218, 0.88732, 0.887421, 0.887521, 0.887621, 0.887719, 
94, 0.333163, 0.407343, 0.462603, 0.50594, 0.541111, 0.570374, 0.595185, 0.616537, 0.635136, 0.6515, 0.666019, 0.678994, 0.690664, 0.701216, 0.710806, 0.71956, 0.727581, 0.734959, 0.741768, 0.748069, 0.753919, 0.759363, 0.764441, 0.76919, 0.773639, 0.777817, 0.781747, 0.78545, 0.788945, 0.792249, 0.795377, 0.798343, 0.801159, 0.803836, 0.806384, 0.808812, 0.811128, 0.813339, 0.815453, 0.817476, 0.819413, 0.821271, 0.823052, 0.824763, 0.826407, 0.827988, 0.82951, 0.830975, 0.832388, 0.83375, 0.835064, 0.836333, 0.837559, 0.838744, 0.83989, 0.841, 0.842074, 0.843115, 0.844123, 0.845101, 0.84605, 0.846971, 0.847865, 0.848734, 0.849578, 0.850398, 0.851196, 0.851973, 0.852728, 0.853464, 0.854181, 0.854879, 0.855559, 0.856222, 0.856869, 0.857501, 0.858116, 0.858718, 0.859305, 0.859878, 0.860438, 0.860985, 0.86152, 0.862043, 0.862554, 0.863055, 0.863544, 0.864023, 0.864492, 0.864951, 0.865401, 0.865841, 0.866273, 0.866696, 0.86711, 0.867516, 0.867915, 0.868305, 0.868688, 0.869064, 0.869433, 0.869795, 0.870151, 0.870499, 0.870842, 0.871178, 0.871509, 0.871833, 0.872152, 0.872466, 0.872774, 0.873076, 0.873374, 0.873667, 0.873954, 0.874238, 0.874516, 0.87479, 0.87506, 0.875325, 0.875586, 0.875843, 0.876096, 0.876345, 0.87659, 0.876832, 0.877069, 0.877304, 0.877534, 0.877762, 0.877986, 0.878207, 0.878424, 0.878639, 0.87885, 0.879059, 0.879264, 0.879467, 0.879667, 0.879864, 0.880058, 0.88025, 0.880439, 0.880626, 0.88081, 0.880992, 0.881171, 0.881348, 0.881523, 0.881695, 0.881865, 0.882034, 0.8822, 0.882363, 0.882525, 0.882685, 0.882843, 0.882999, 0.883153, 0.883305, 0.883456, 0.883604, 0.883751, 0.883896, 0.884039, 0.884181, 0.884321, 0.884459, 0.884596, 0.884731, 0.884865, 0.884997, 0.885128, 0.885257, 0.885385, 0.885512, 0.885637, 0.885761, 0.885883, 0.886004, 0.886124, 0.886242, 0.886359, 0.886475, 0.88659, 0.886704, 0.886816, 0.886927, 0.887037, 0.887146, 0.887254, 0.887361, 0.887466, 0.887571, 0.887674, 0.887777, 0.887878, 0.887979, 0.888078, 0.888177, 
95, 0.333152, 0.407343, 0.462615, 0.505965, 0.54115, 0.570426, 0.595249, 0.616613, 0.635224, 0.651599, 0.666128, 0.679114, 0.690793, 0.701354, 0.710953, 0.719715, 0.727745, 0.735131, 0.741947, 0.748257, 0.754113, 0.759564, 0.764649, 0.769404, 0.77386, 0.778044, 0.781979, 0.785688, 0.789189, 0.792498, 0.795631, 0.798602, 0.801423, 0.804105, 0.806657, 0.809089, 0.811409, 0.813625, 0.815743, 0.817769, 0.81971, 0.821571, 0.823356, 0.82507, 0.826718, 0.828302, 0.829827, 0.831295, 0.83271, 0.834075, 0.835392, 0.836663, 0.837892, 0.83908, 0.840229, 0.84134, 0.842417, 0.84346, 0.844471, 0.845451, 0.846402, 0.847325, 0.848221, 0.849091, 0.849937, 0.850759, 0.851559, 0.852337, 0.853095, 0.853832, 0.85455, 0.85525, 0.855932, 0.856597, 0.857245, 0.857878, 0.858495, 0.859098, 0.859686, 0.860261, 0.860822, 0.861371, 0.861907, 0.862431, 0.862944, 0.863445, 0.863936, 0.864416, 0.864886, 0.865346, 0.865797, 0.866239, 0.866671, 0.867095, 0.86751, 0.867918, 0.868317, 0.868708, 0.869093, 0.869469, 0.869839, 0.870202, 0.870558, 0.870908, 0.871251, 0.871588, 0.87192, 0.872245, 0.872565, 0.872879, 0.873188, 0.873491, 0.87379, 0.874083, 0.874371, 0.874655, 0.874934, 0.875209, 0.875479, 0.875745, 0.876007, 0.876264, 0.876518, 0.876768, 0.877014, 0.877256, 0.877494, 0.877729, 0.87796, 0.878188, 0.878413, 0.878634, 0.878852, 0.879067, 0.879279, 0.879488, 0.879694, 0.879898, 0.880098, 0.880295, 0.88049, 0.880683, 0.880872, 0.881059, 0.881244, 0.881426, 0.881606, 0.881783, 0.881959, 0.882132, 0.882302, 0.882471, 0.882637, 0.882801, 0.882964, 0.883124, 0.883282, 0.883439, 0.883593, 0.883746, 0.883896, 0.884045, 0.884192, 0.884338, 0.884481, 0.884624, 0.884764, 0.884903, 0.88504, 0.885175, 0.88531, 0.885442, 0.885573, 0.885703, 0.885831, 0.885958, 0.886083, 0.886207, 0.88633, 0.886451, 0.886571, 0.88669, 0.886807, 0.886924, 0.887039, 0.887153, 0.887265, 0.887377, 0.887487, 0.887596, 0.887704, 0.887811, 0.887917, 0.888022, 0.888126, 0.888229, 0.88833, 0.888431, 0.888531, 0.88863, 
96, 0.333167, 0.40736, 0.462632, 0.505983, 0.541171, 0.570451, 0.595279, 0.61665, 0.635267, 0.651649, 0.666186, 0.679179, 0.690865, 0.701434, 0.711041, 0.71981, 0.727847, 0.73524, 0.742063, 0.748379, 0.754242, 0.7597, 0.764791, 0.769552, 0.774014, 0.778203, 0.782144, 0.785858, 0.789364, 0.792678, 0.795817, 0.798792, 0.801617, 0.804303, 0.80686, 0.809296, 0.81162, 0.813839, 0.815961, 0.817991, 0.819935, 0.821799, 0.823588, 0.825305, 0.826955, 0.828542, 0.83007, 0.831541, 0.832959, 0.834326, 0.835646, 0.83692, 0.838151, 0.839341, 0.840492, 0.841606, 0.842685, 0.84373, 0.844742, 0.845724, 0.846677, 0.847602, 0.8485, 0.849372, 0.85022, 0.851044, 0.851845, 0.852625, 0.853384, 0.854123, 0.854843, 0.855544, 0.856227, 0.856894, 0.857543, 0.858177, 0.858796, 0.8594, 0.859989, 0.860565, 0.861128, 0.861677, 0.862215, 0.86274, 0.863254, 0.863756, 0.864248, 0.864729, 0.8652, 0.865662, 0.866113, 0.866556, 0.866989, 0.867414, 0.86783, 0.868238, 0.868639, 0.869031, 0.869416, 0.869794, 0.870164, 0.870528, 0.870885, 0.871235, 0.871579, 0.871917, 0.872249, 0.872575, 0.872896, 0.873211, 0.87352, 0.873824, 0.874123, 0.874418, 0.874707, 0.874991, 0.875271, 0.875546, 0.875817, 0.876084, 0.876346, 0.876604, 0.876858, 0.877108, 0.877355, 0.877597, 0.877836, 0.878072, 0.878304, 0.878532, 0.878757, 0.878979, 0.879198, 0.879413, 0.879626, 0.879835, 0.880042, 0.880246, 0.880446, 0.880644, 0.88084, 0.881032, 0.881223, 0.88141, 0.881595, 0.881778, 0.881958, 0.882136, 0.882311, 0.882485, 0.882656, 0.882825, 0.882992, 0.883156, 0.883319, 0.883479, 0.883638, 0.883795, 0.88395, 0.884103, 0.884254, 0.884403, 0.88455, 0.884696, 0.88484, 0.884983, 0.885123, 0.885262, 0.8854, 0.885536, 0.88567, 0.885803, 0.885935, 0.886065, 0.886193, 0.88632, 0.886446, 0.88657, 0.886693, 0.886815, 0.886935, 0.887054, 0.887172, 0.887288, 0.887404, 0.887518, 0.887631, 0.887742, 0.887853, 0.887962, 0.888071, 0.888178, 0.888284, 0.888389, 0.888493, 0.888596, 0.888698, 0.888799, 0.888899, 0.888998, 
97, 0.333116, 0.407308, 0.462584, 0.505941, 0.541133, 0.570418, 0.595251, 0.616626, 0.635248, 0.651635, 0.666177, 0.679175, 0.690867, 0.701442, 0.711054, 0.71983, 0.727873, 0.735271, 0.7421, 0.748422, 0.754291, 0.759753, 0.76485, 0.769616, 0.774083, 0.778277, 0.782223, 0.785942, 0.789452, 0.792771, 0.795913, 0.798893, 0.801722, 0.804412, 0.806972, 0.809412, 0.811739, 0.813962, 0.816087, 0.81812, 0.820068, 0.821935, 0.823726, 0.825446, 0.827099, 0.828689, 0.830219, 0.831693, 0.833113, 0.834483, 0.835805, 0.837081, 0.838314, 0.839507, 0.84066, 0.841776, 0.842856, 0.843903, 0.844918, 0.845902, 0.846856, 0.847783, 0.848683, 0.849557, 0.850406, 0.851231, 0.852035, 0.852816, 0.853576, 0.854317, 0.855038, 0.85574, 0.856425, 0.857093, 0.857744, 0.858379, 0.858999, 0.859604, 0.860195, 0.860772, 0.861336, 0.861886, 0.862425, 0.862951, 0.863466, 0.86397, 0.864463, 0.864945, 0.865417, 0.865879, 0.866332, 0.866775, 0.86721, 0.867635, 0.868052, 0.868461, 0.868862, 0.869256, 0.869641, 0.87002, 0.870391, 0.870756, 0.871114, 0.871465, 0.87181, 0.872148, 0.872481, 0.872808, 0.873129, 0.873445, 0.873755, 0.87406, 0.874359, 0.874654, 0.874944, 0.875229, 0.875509, 0.875785, 0.876057, 0.876324, 0.876587, 0.876845, 0.8771, 0.877351, 0.877598, 0.877841, 0.878081, 0.878317, 0.878549, 0.878778, 0.879004, 0.879226, 0.879445, 0.879661, 0.879874, 0.880084, 0.880291, 0.880495, 0.880697, 0.880895, 0.881091, 0.881284, 0.881475, 0.881663, 0.881848, 0.882031, 0.882212, 0.88239, 0.882566, 0.88274, 0.882911, 0.883081, 0.883248, 0.883413, 0.883576, 0.883737, 0.883896, 0.884053, 0.884208, 0.884361, 0.884513, 0.884662, 0.88481, 0.884956, 0.885101, 0.885244, 0.885385, 0.885524, 0.885662, 0.885798, 0.885933, 0.886066, 0.886198, 0.886328, 0.886457, 0.886584, 0.88671, 0.886835, 0.886958, 0.88708, 0.887201, 0.88732, 0.887438, 0.887555, 0.88767, 0.887785, 0.887898, 0.88801, 0.888121, 0.888231, 0.888339, 0.888447, 0.888553, 0.888658, 0.888763, 0.888866, 0.888968, 0.88907, 0.88917, 0.889269, 
